Book ID,Section ID,方志,部,Book Year,Edition Year,方志地點,經度(x),緯度(y),Description,賦役,田土種類,單位,數字,年號,官民,分,地名,分單位,米,鈔,則
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,無考,,,,宋元以前,,,,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,官民田地塘,,頃,一萬四千九百二十九,洪武二十四年,,二十八,高州府,畝,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,夏稅,,石,八十四,洪武二十四年,,六,高州府,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,秋糧米,,石,六萬七千九百四十六,洪武二十四年,,三,高州府,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,官民田地山塘,,頃,一萬四千九百三十七,嘉靖三十一年,,三,府,分,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,清丈府官民田地山塘,,頃,一萬七千九百一十,萬曆十年,,六,,釐,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,夏稅米,,石,八十二,萬曆十年,,九,,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,夏稅米,,石,三十九,萬曆十年,,三,茂名,升,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,夏稅米,,石,一十五,萬曆十年,,九,電白,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,夏稅米,,石,一十四,萬曆十年,,九,信宜,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,夏稅米,,石,二,萬曆十年,,七,化州,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,夏稅米,,石,一十,萬曆十年,,一,吳川,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,秋糧米,,石,七萬一百七十五,萬曆十年,,二,,升,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,秋糧米,,石,一萬八千八百八,萬曆十年,,四,茂名,升,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,秋糧米,,石,一萬六百九十三,萬曆十年,,三,電白,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,秋糧米,,石,五千二百六十七,萬曆十年,,五,信宜,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,秋糧米,,石,萬三千九百六十七,萬曆十年,,三十七,化州,升,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,秋糧米,,石,一萬二十六百一十三,萬曆十年,,四,吳川,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,秋糧米,,石,八千八百二十五,萬曆十年,,三,石城,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,農桑米,,石,三十六,萬曆十年,,,,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,農桑米,,石,八,萬曆十年,,,茂名,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,農桑米,,石,四,萬曆十年,,,電白,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,農桑米,,石,二,萬曆十年,,,信宜,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,農桑米,,石,八,萬曆十年,,,化州,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,農桑米,,石,六,萬曆十年,,,吳川,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,農桑米,,石,八,萬曆十年,,,石城,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課米,,石,一千九百八十七,萬曆十年,,七,,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課米,,石,四百十五,萬曆十年,,一,茂名,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課米,,石,六百四十七,萬曆十年,,三,電白,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課米,,石,四十,萬曆十年,,九,信宜,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課米,,石,二百六十五,萬曆十年,,三,化州,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課米,,石,四百四十九,萬曆十年,,五,吳川,升,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課米,,石,一百六十,萬曆十年,,九,石城,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,官民夏稅農桑魚課并新墾陞科實在糧米,,石,七萬二百二十二,萬曆二十八年,,三,,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,官民夏稅農桑魚課并新墾陞科實在糧米,,石,一萬八千八百四十八,萬曆二十八年,,四,茂名,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,官民夏稅農桑魚課并新墾陞科實在糧米,,石,一萬六百九十五,萬曆二十八年,,二,電白,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,官民夏稅農桑魚課并新墾陞科實在糧米,,石,五千二百六十七,萬曆二十八年,,五,信宜,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,官民夏稅農桑魚課并新墾陞科實在糧米,,石,一萬三千九百七十二,萬曆二十八年,,三,化州,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,官民夏稅農桑魚課并新墾陞科實在糧米,,石,一萬二千六百一十三,萬曆二十八年,,四,吳川,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,官民夏稅農桑魚課并新墾陞科實在糧米,,石,八千八百二十五,萬曆二十八年,,三,石城,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,京庫銀,,兩,二千四百七十二,萬曆二十八年,,七,,分,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,京庫銀,,兩,二百九十九,萬曆二十八年,,六,茂名,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,京庫銀,,兩,四百九十,萬曆二十八年,,三,電白,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,京庫銀,,兩,一百五十二,萬曆二十八年,,四,信宜,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,京庫銀,,兩,二百三十八,萬曆二十八年,,九,化州,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,京庫銀,,兩,八百八十七,萬曆二十八年,,六,吳川,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,京庫銀,,兩,四百三,萬曆二十八年,,一,石城,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,本府永安倉米,,石,三千四百四,萬曆二十八年,,四,茂名,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,民米派內隊攻兵餉米,,石,四百,萬曆二十八年,,,,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,每石折銀,,錢,三,萬曆二十八年,,,,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,觧亢兵餉尚實本色米,,石,三千四,萬曆二十八年,,四,,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,本府儒學倉米銀,,兩,三百三十五,萬曆二十八年,,四,茂名,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,各州縣儒學倉米銀,,兩,一千一十一,萬曆二十八年,,,,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,各州縣儒學倉米銀,,兩,一百六十一,萬曆二十八年,,四,茂名,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,各州縣儒學倉米銀,,兩,一百七十九,萬曆二十八年,,四,電白,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,各州縣儒學倉米銀,,兩,一百六十一,萬曆二十八年,,四,信宜,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,各州縣儒學倉米銀,,兩,二百二十一,萬曆二十八年,,四,化州,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,各州縣儒學倉米銀,,兩,一百六十一,萬曆二十八年,,四,吳川,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,各州縣儒學倉米銀,,兩,一百二十六,萬曆二十八年,,,石城,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,各州縣存留諸倉米,,石,一萬六千七百四十六,萬曆二十八年,,七,,升,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,將懷德鄉米,,石,五百六十二,萬曆二十五年,,,,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,折銀,,兩,二百五十二,萬曆二十五年,,九,,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,補遺差,,兩,一百五十二,萬曆二十五年,,,,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,尚剰銀,,兩,一百,萬曆二十五年,,九,,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,發存積倉官軍間月糧食之用又近議改兵餉米,,石,九十六,萬曆二十五年,,三,,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,折銀,,兩,二十八,萬曆二十五年,,八,,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,解克兵餉尚有本色米,,石,一萬六千八十七,萬曆二十五年,,七,,斗,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,存留永豐倉米銀,,兩,六百四十九,萬曆二十五年,,五,石城,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,調守化州旗軍折色米銀,,兩,二百七十,萬曆二十五年,,,吳川,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,電白信宜二縣倉米銀,,兩,一千八百九十三,萬曆二十五年,,七,,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,電白信宜二縣倉米銀,,兩,五百五十九,萬曆二十五年,,五,化州,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,電白信宜二縣倉米銀,,兩,一千一百七十八,萬曆二十五年,,二,茂名,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,電白信宜二縣倉米銀,,兩,一百五十五,萬曆二十五年,,九,吳川,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,觧司兵餉米銀,,兩,五千八百一十三,萬曆二十五年,,八,,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,觧司兵餉米銀,,兩,二千九百七,萬曆二十五年,,八,茂名,分,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,觧司兵餉米銀,,兩,二千六百,萬曆二十五年,,九,化州,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,觧司兵餉米銀,,兩,三百,萬曆二十五年,,四,吳川,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,本府庫備支官吏俸鈔銀,,兩,二百四十,萬曆二十五年,,,茂名,,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派北津寨兵餉銀,,兩,一千五百六十四,萬曆二十五年,,八,,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派北津寨兵餉銀,,兩,四百八十一,萬曆二十五年,,一,茂名,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派北津寨兵餉銀,,兩,二百二十六,萬曆二十五年,,三,電白,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派北津寨兵餉銀,,兩,一百二十九,萬曆二十五年,,八,信宜,分,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派北津寨兵餉銀,,兩,二百七十七,萬曆二十五年,,九,化州,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派北津寨兵餉銀,,兩,二百四十四,萬曆二十五年,,六,吳川,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派北津寨兵餉銀,,兩,二百五,萬曆二十五年,,六,石城,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,額派均一料銀,,兩,一千七百四十八,萬曆二十五年,,五,,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,額派均一料銀,,兩,五百一十六,萬曆二十五年,,二,茂名,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,額派均一料銀,,兩,三百一十一,萬曆二十五年,,五,電白,分,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,額派均一料銀,,兩,二百,萬曆二十五年,,九,信宜,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,額派均一料銀,,兩,二百九十八,萬曆二十五年,,九,化州,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,額派均一料銀,,兩,三百一十六,萬曆二十五年,,七,吳川,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,額派均一料銀,,兩,一百四,萬曆二十五年,,五,石城,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,續派四司料銀,,兩,一千二百九十四,萬曆二十五年,,三,,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,續派四司料銀,,兩,三百一十九,萬曆二十五年,,一,茂名,分,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,續派四司料銀,,兩,二百四十三,萬曆二十五年,,八,電白,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,續派四司料銀,,兩,一百三十七,萬曆二十五年,,二,信宜,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,續派四司料銀,,兩,一百八十二,萬曆二十五年,,四,化州,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,續派四司料銀,,兩,一百九十二,萬曆二十五年,,二,吳川,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,續派四司料銀,,兩,二百一十九,萬曆二十五年,,四,石城,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,鋪墊并京佑料銀,,兩,三百四十三,萬曆二十五年,,二,,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,鋪墊并京佑料銀,,兩,一百二,萬曆二十五年,,四,茂名,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,鋪墊并京佑料銀,,兩,五十六,萬曆二十五年,,五,電白,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,鋪墊并京佑料銀,,兩,二十八,萬曆二十五年,,八,信宜,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,鋪墊并京佑料銀,,兩,五十一,萬曆二十五年,,三,化州,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,鋪墊并京佑料銀,,兩,六十七,萬曆二十五年,,六,吳川,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,鋪墊并京佑料銀,,兩,三十六,萬曆二十五年,,二,石城,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派翠毛竹木等料銀,,兩,七十八,萬曆二十五年,,四,,分,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派翠毛竹木等料銀,,兩,二十,萬曆二十五年,,九,茂名,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派翠毛竹木等料銀,,兩,一十一,萬曆二十五年,,四,電白,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派翠毛竹木等料銀,,兩,五,萬曆二十五年,,九,信宜,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派翠毛竹木等料銀,,兩,一十五,萬曆二十五年,,六,化州,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派翠毛竹木等料銀,,兩,一十三,萬曆二十五年,,九,吳川,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,增派翠毛竹木等料銀,,兩,九,萬曆二十五年,,九,石城,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,軍器料銀,,兩,一百一十四,萬曆二十五年,,三,,分,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,軍器料銀,,兩,三十五,萬曆二十五年,,二,茂名,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,軍器料銀,,兩,二十,萬曆二十五年,,八,電白,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,軍器料銀,,兩,一十三,萬曆二十五年,,二,信宜,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,軍器料銀,,兩,一十九,萬曆二十五年,,三,化州,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,軍器料銀,,兩,一十三,萬曆二十五年,,五,吳川,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,軍器料銀,,兩,一十一,萬曆二十五年,,七,石城,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,總兵廪糧掾史衣資銀,,兩,二十二,萬曆二十五年,,一,,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,總兵廪糧掾史衣資銀,,兩,五,萬曆二十五年,,九,茂名,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,總兵廪糧掾史衣資銀,,兩,四,萬曆二十五年,,二,電白,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,總兵廪糧掾史衣資銀,,兩,二,萬曆二十五年,,四,信宜,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,總兵廪糧掾史衣資銀,,兩,三,萬曆二十五年,,二,化州,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,總兵廪糧掾史衣資銀,,兩,三,萬曆二十五年,,六,吳川,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,總兵廪糧掾史衣資銀,,兩,二,萬曆二十五年,,五,石城,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課無閏并水脚銀,,兩,六百三十三,萬曆二十五年,,一,,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課無閏并水脚銀,,兩,一百二十二,萬曆二十五年,,九,茂名,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課無閏并水脚銀,,兩,二百五,萬曆二十五年,,九,電白,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課無閏并水脚銀,,兩,一十二,萬曆二十五年,,九,信宜,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課無閏并水脚銀,,兩,八十四,萬曆二十五年,,四,化州,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課無閏并水脚銀,,兩,一百四十八,萬曆二十五年,,一,吳川,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚課無閏并水脚銀,,兩,五十一,萬曆二十五年,,五,石城,錢,,,
97507,5315002,廣東通志,高州府輿圖至土產,1602,1602,廣東,113.256.066,23.134.624,廣東通志_高州府輿圖至土產,魚油料無閏銀,,兩,二百二十七,萬曆二十五年,,二,,錢,,,
